instance_id,user_query,model,examples_used,predicted_tables_and_columns,raw_output,predicted_tables_fq,predicted_columns_fq,example_selection,timestamp,flags,eval_tables_precision,eval_tables_recall,eval_tables_f1,eval_columns_precision,eval_columns_recall,eval_columns_f1
bq394,"What are the top 3 months between 2010 and 2014 with the smallest sum of absolute differences between the average air temperature, wet bulb temperature, dew point temperature, and sea surface temperature, including respective years and sum of differences? Please present the year and month in numerical format.",azure/o3,"local077,local128,local031,local081",,,noaa_data.icoads_core_2010;noaa_data.icoads_core_2011;noaa_data.icoads_core_2012;noaa_data.icoads_core_2013;noaa_data.icoads_core_2014,noaa_data.icoads_core_2010.air_temperature;noaa_data.icoads_core_2010.dewpoint_temperature;noaa_data.icoads_core_2010.month;noaa_data.icoads_core_2010.sea_surface_temp;noaa_data.icoads_core_2010.wetbulb_temperature;noaa_data.icoads_core_2010.year;noaa_data.icoads_core_2011.air_temperature;noaa_data.icoads_core_2011.dewpoint_temperature;noaa_data.icoads_core_2011.month;noaa_data.icoads_core_2011.sea_surface_temp;noaa_data.icoads_core_2011.wetbulb_temperature;noaa_data.icoads_core_2011.year;noaa_data.icoads_core_2012.air_temperature;noaa_data.icoads_core_2012.dewpoint_temperature;noaa_data.icoads_core_2012.month;noaa_data.icoads_core_2012.sea_surface_temp;noaa_data.icoads_core_2012.wetbulb_temperature;noaa_data.icoads_core_2012.year;noaa_data.icoads_core_2013.air_temperature;noaa_data.icoads_core_2013.dewpoint_temperature;noaa_data.icoads_core_2013.month;noaa_data.icoads_core_2013.sea_surface_temp;noaa_data.icoads_core_2013.wetbulb_temperature;noaa_data.icoads_core_2013.year;noaa_data.icoads_core_2014.air_temperature;noaa_data.icoads_core_2014.dewpoint_temperature;noaa_data.icoads_core_2014.month;noaa_data.icoads_core_2014.sea_surface_temp;noaa_data.icoads_core_2014.wetbulb_temperature;noaa_data.icoads_core_2014.year,"{""candidates_total"": 90, ""chosen_ids"": ""local077,local128,local031,local081""}",2025-10-30T21:49:34,used_precomputed:noaa_data,,,,,,
bq357,"What are the latitude and longitude coordinates and dates between 2005 and 2015 with the top 5 highest daily average wind speeds, excluding records with missing wind speed values? Using data from tables start with prefix ""icoads_core"".",azure/o3,"local074,local077,local018,local024",,,noaa_data.icoads_core_2000;noaa_data.icoads_core_2010,noaa_data.icoads_core_2000.day;noaa_data.icoads_core_2000.hour;noaa_data.icoads_core_2000.latitude;noaa_data.icoads_core_2000.longitude;noaa_data.icoads_core_2000.month;noaa_data.icoads_core_2000.timestamp;noaa_data.icoads_core_2000.wind_speed;noaa_data.icoads_core_2000.year;noaa_data.icoads_core_2010.day;noaa_data.icoads_core_2010.hour;noaa_data.icoads_core_2010.latitude;noaa_data.icoads_core_2010.longitude;noaa_data.icoads_core_2010.month;noaa_data.icoads_core_2010.timestamp;noaa_data.icoads_core_2010.wind_speed;noaa_data.icoads_core_2010.year,"{""candidates_total"": 90, ""chosen_ids"": ""local074,local077,local018,local024""}",2025-10-30T21:50:13,used_precomputed:noaa_data,,,,,,
bq181,"What percentage of weather stations recorded valid temperature data (with no missing or invalid values) for at least 90% of the days in 2022, where the temperature, maximum, and minimum values are neither NULL nor equal to 9999.9, and the station has a valid identifier (USAF code not equal to '999999'), out of all available stations in the NOAA GSOD database?",azure/o3,"local283,local062,local229,local055",,,noaa_data.gsod2022;noaa_data.stations,noaa_data.gsod2022.count_temp;noaa_data.gsod2022.date;noaa_data.gsod2022.max;noaa_data.gsod2022.min;noaa_data.gsod2022.stn;noaa_data.gsod2022.temp;noaa_data.gsod2022.wban;noaa_data.gsod2022.year;noaa_data.stations.begin;noaa_data.stations.country;noaa_data.stations.end;noaa_data.stations.name;noaa_data.stations.state;noaa_data.stations.usaf;noaa_data.stations.wban,"{""candidates_total"": 90, ""chosen_ids"": ""local283,local062,local229,local055""}",2025-10-30T21:50:51,used_precomputed:noaa_data,,,,,,
bq045,Which weather stations in Washington State recorded more than 150 rainy days in 2023 but fewer rainy days compared to 2022? Defining a “rainy day” as one having precipitation greater than zero millimeters and not equal to 99.99. Only include stations with valid precipitation data.,azure/o3,"local210,local221,local062,local058",,,noaa_data.gsod2022;noaa_data.gsod2023;noaa_data.stations,noaa_data.gsod2023.da;noaa_data.gsod2023.date;noaa_data.gsod2023.flag_prcp;noaa_data.gsod2023.mo;noaa_data.gsod2023.prcp;noaa_data.gsod2023.stn;noaa_data.gsod2023.wban;noaa_data.gsod2023.year;noaa_data.gsod2022.da;noaa_data.gsod2022.date;noaa_data.gsod2022.flag_prcp;noaa_data.gsod2022.mo;noaa_data.gsod2022.prcp;noaa_data.gsod2022.stn;noaa_data.gsod2022.wban;noaa_data.gsod2022.year;noaa_data.stations.country;noaa_data.stations.lat;noaa_data.stations.lon;noaa_data.stations.name;noaa_data.stations.state;noaa_data.stations.usaf;noaa_data.stations.wban,"{""candidates_total"": 90, ""chosen_ids"": ""local210,local221,local062,local058""}",2025-10-30T21:51:05,used_precomputed:noaa_data,,,,,,
bq290,"Can you calculate the difference in maximum temperature, minimum temperature, and average temperature between US and UK weather stations for each day in October 2023, using the date field, and excluding records with missing or invalid temperature values?",azure/o3,"local029,local022,local009,local132",,,noaa_data.public.gsod2023;noaa_data.public.stations,noaa_data.public.gsod2023.date;noaa_data.public.gsod2023.max;noaa_data.public.gsod2023.min;noaa_data.public.gsod2023.stn;noaa_data.public.gsod2023.temp;noaa_data.public.gsod2023.wban;noaa_data.public.stations.country;noaa_data.public.stations.name;noaa_data.public.stations.state;noaa_data.public.stations.usaf;noaa_data.public.stations.wban,"{""candidates_total"": 90, ""chosen_ids"": ""local029,local022,local009,local132""}",2025-10-30T21:52:01,used_precomputed:noaa_data,,,,,,
bq031,"Provide the daily weather data for Rochester from January 1 to March 31, 2019, including temperature (in Celsius), precipitation (in centimeters), and wind speed (in meters per second). For each variable, calculate the 8-day moving average (including the current day and the previous 7 days). Also, calculate the difference between the moving average on each day and the moving averages for the previous 1 to 8 days (i.e., lag1 to lag8). The result should include: The daily values for temperature, precipitation, and wind speed.The 8-day moving averages for each variable. The differences between the moving averages for each of the previous 1 to 8 days (e.g., the difference between today's moving average and the moving average from 1 day ago, from 2 days ago, and so on). Round all values to one decimal place. The data should be ordered by date, starting from January 9, 2019.",azure/o3,"local219,local157,local071,local070",,,NOAA_DATA.PUBLIC.GSOD2019;NOAA_DATA.PUBLIC.STATIONS,NOAA_DATA.PUBLIC.GSOD2019.da;NOAA_DATA.PUBLIC.GSOD2019.mo;NOAA_DATA.PUBLIC.GSOD2019.prcp;NOAA_DATA.PUBLIC.GSOD2019.stn;NOAA_DATA.PUBLIC.GSOD2019.temp;NOAA_DATA.PUBLIC.GSOD2019.wban;NOAA_DATA.PUBLIC.GSOD2019.wdsp;NOAA_DATA.PUBLIC.GSOD2019.year;NOAA_DATA.PUBLIC.STATIONS.lat;NOAA_DATA.PUBLIC.STATIONS.lon;NOAA_DATA.PUBLIC.STATIONS.name;NOAA_DATA.PUBLIC.STATIONS.state;NOAA_DATA.PUBLIC.STATIONS.usaf;NOAA_DATA.PUBLIC.STATIONS.wban,"{""candidates_total"": 90, ""chosen_ids"": ""local219,local157,local071,local070""}",2025-10-30T21:52:46,used_precomputed:noaa_data,,,,,,
bq392,"What are the top 3 dates in October 2009 with the highest average temperature for station number 723758, in the format YYYY-MM-DD?",azure/o3,"local020,local028,local037,local198",,,NOAA_GSOD.GSOD.GSOD2009;NOAA_GSOD.GSOD.STATIONS,NOAA_GSOD.GSOD.GSOD2009.da;NOAA_GSOD.GSOD.GSOD2009.mo;NOAA_GSOD.GSOD.GSOD2009.stn;NOAA_GSOD.GSOD.GSOD2009.temp;NOAA_GSOD.GSOD.GSOD2009.wban;NOAA_GSOD.GSOD.GSOD2009.year;NOAA_GSOD.GSOD.STATIONS.country;NOAA_GSOD.GSOD.STATIONS.lat;NOAA_GSOD.GSOD.STATIONS.lon;NOAA_GSOD.GSOD.STATIONS.name;NOAA_GSOD.GSOD.STATIONS.state;NOAA_GSOD.GSOD.STATIONS.usaf;NOAA_GSOD.GSOD.STATIONS.wban,"{""candidates_total"": 90, ""chosen_ids"": ""local020,local028,local037,local198""}",2025-10-30T21:53:29,used_precomputed:noaa_gsod,,,,,,
bq208,"Can you provide weather stations within a 20-mile radius of Chappaqua, New York (Latitude: 41.197, Longitude: -73.764), and tell me the number of valid temperature observations they have recorded from 2011 to 2020, excluding any invalid or missing temperature data?",azure/o3,"local253,local010,local038,local097",,,new_york_noaa.gsod2016;new_york_noaa.gsod2017;new_york_noaa.gsod2018;new_york_noaa.gsod2019;new_york_noaa.gsod2020;new_york_noaa.stations,new_york_noaa.stations.lat;new_york_noaa.stations.lon;new_york_noaa.stations.name;new_york_noaa.stations.usaf;new_york_noaa.stations.wban;new_york_noaa.gsod2016.count_temp;new_york_noaa.gsod2016.da;new_york_noaa.gsod2016.flag_max;new_york_noaa.gsod2016.mo;new_york_noaa.gsod2016.stn;new_york_noaa.gsod2016.temp;new_york_noaa.gsod2016.wban;new_york_noaa.gsod2016.year;new_york_noaa.gsod2017.count_temp;new_york_noaa.gsod2017.da;new_york_noaa.gsod2017.flag_max;new_york_noaa.gsod2017.mo;new_york_noaa.gsod2017.stn;new_york_noaa.gsod2017.temp;new_york_noaa.gsod2017.wban;new_york_noaa.gsod2017.year;new_york_noaa.gsod2018.count_temp;new_york_noaa.gsod2018.da;new_york_noaa.gsod2018.flag_max;new_york_noaa.gsod2018.mo;new_york_noaa.gsod2018.stn;new_york_noaa.gsod2018.temp;new_york_noaa.gsod2018.wban;new_york_noaa.gsod2018.year;new_york_noaa.gsod2019.count_temp;new_york_noaa.gsod2019.da;new_york_noaa.gsod2019.flag_max;new_york_noaa.gsod2019.mo;new_york_noaa.gsod2019.stn;new_york_noaa.gsod2019.temp;new_york_noaa.gsod2019.wban;new_york_noaa.gsod2019.year;new_york_noaa.gsod2020.count_temp;new_york_noaa.gsod2020.date;new_york_noaa.gsod2020.flag_max;new_york_noaa.gsod2020.flag_min;new_york_noaa.gsod2020.flag_prcp;new_york_noaa.gsod2020.stn;new_york_noaa.gsod2020.temp;new_york_noaa.gsod2020.wban,"{""candidates_total"": 90, ""chosen_ids"": ""local253,local010,local038,local097""}",2025-10-30T21:54:00,used_precomputed:new_york_noaa,,,,,,
bq047,"Could you analyze the relationship between each complaint type and daily temperature in New York City, specifically using temperature data from LaGuardia (STN=725030) and JFK (STN=744860) airports for the 10 years starting in 2008, and then determine, for each complaint type that has more than 5000 total occurrences and shows a strong correlation (absolute value > 0.5) with temperature, the total number of complaints, the total number of days with valid temperature records, and the Pearson correlation coefficients (rounded to four decimals) between temperature and both the daily complaint count as well as the daily percentage of total complaints, excluding any days with missing or invalid temperature data (such as 9999.9)?",azure/o3,"local058,local031,local201,local131",,,new_york_noaa.311_service_requests;new_york_noaa.gsod2008;new_york_noaa.gsod2009;new_york_noaa.gsod2010;new_york_noaa.gsod2011;new_york_noaa.gsod2012;new_york_noaa.gsod2013;new_york_noaa.gsod2014;new_york_noaa.gsod2015;new_york_noaa.gsod2016;new_york_noaa.gsod2017,new_york_noaa.311_service_requests.complaint_type;new_york_noaa.311_service_requests.created_date;new_york_noaa.311_service_requests.unique_key;new_york_noaa.gsod2008.count_temp;new_york_noaa.gsod2008.da;new_york_noaa.gsod2008.mo;new_york_noaa.gsod2008.stn;new_york_noaa.gsod2008.temp;new_york_noaa.gsod2008.year;new_york_noaa.gsod2009.count_temp;new_york_noaa.gsod2009.da;new_york_noaa.gsod2009.mo;new_york_noaa.gsod2009.stn;new_york_noaa.gsod2009.temp;new_york_noaa.gsod2009.year;new_york_noaa.gsod2010.count_temp;new_york_noaa.gsod2010.da;new_york_noaa.gsod2010.mo;new_york_noaa.gsod2010.stn;new_york_noaa.gsod2010.temp;new_york_noaa.gsod2010.year;new_york_noaa.gsod2011.count_temp;new_york_noaa.gsod2011.da;new_york_noaa.gsod2011.mo;new_york_noaa.gsod2011.stn;new_york_noaa.gsod2011.temp;new_york_noaa.gsod2011.year;new_york_noaa.gsod2012.count_temp;new_york_noaa.gsod2012.da;new_york_noaa.gsod2012.mo;new_york_noaa.gsod2012.stn;new_york_noaa.gsod2012.temp;new_york_noaa.gsod2012.year;new_york_noaa.gsod2013.count_temp;new_york_noaa.gsod2013.da;new_york_noaa.gsod2013.mo;new_york_noaa.gsod2013.stn;new_york_noaa.gsod2013.temp;new_york_noaa.gsod2013.year;new_york_noaa.gsod2014.count_temp;new_york_noaa.gsod2014.da;new_york_noaa.gsod2014.mo;new_york_noaa.gsod2014.stn;new_york_noaa.gsod2014.temp;new_york_noaa.gsod2014.year;new_york_noaa.gsod2015.count_temp;new_york_noaa.gsod2015.da;new_york_noaa.gsod2015.mo;new_york_noaa.gsod2015.stn;new_york_noaa.gsod2015.temp;new_york_noaa.gsod2015.year;new_york_noaa.gsod2016.count_temp;new_york_noaa.gsod2016.da;new_york_noaa.gsod2016.mo;new_york_noaa.gsod2016.stn;new_york_noaa.gsod2016.temp;new_york_noaa.gsod2016.year;new_york_noaa.gsod2017.count_temp;new_york_noaa.gsod2017.da;new_york_noaa.gsod2017.mo;new_york_noaa.gsod2017.stn;new_york_noaa.gsod2017.temp;new_york_noaa.gsod2017.year,"{""candidates_total"": 90, ""chosen_ids"": ""local058,local031,local201,local131""}",2025-10-30T21:54:31,used_precomputed:new_york_noaa,,,,,,
bq048,"Which complaint types with more than 3000 total requests from 2011 to 2020 show the strongest positive and negative Pearson correlations with the daily average wind speed measured at station 744860 (JFK Airport), based on daily complaint proportions (the ratio of type-specific complaints to total daily complaints)? Please provide the complaint types and their correlation coefficients, rounded to four decimal places.",azure/o3,"local221,local302,local030,local037",,,new_york_noaa.311_service_requests;new_york_noaa.gsod2016;new_york_noaa.gsod2017;new_york_noaa.gsod2018;new_york_noaa.gsod2019;new_york_noaa.gsod2020,new_york_noaa.311_service_requests.complaint_type;new_york_noaa.311_service_requests.created_date;new_york_noaa.311_service_requests.unique_key;new_york_noaa.gsod2016.da;new_york_noaa.gsod2016.mo;new_york_noaa.gsod2016.stn;new_york_noaa.gsod2016.wban;new_york_noaa.gsod2016.wdsp;new_york_noaa.gsod2016.year;new_york_noaa.gsod2017.da;new_york_noaa.gsod2017.mo;new_york_noaa.gsod2017.stn;new_york_noaa.gsod2017.wban;new_york_noaa.gsod2017.wdsp;new_york_noaa.gsod2017.year;new_york_noaa.gsod2018.da;new_york_noaa.gsod2018.mo;new_york_noaa.gsod2018.stn;new_york_noaa.gsod2018.wban;new_york_noaa.gsod2018.wdsp;new_york_noaa.gsod2018.year;new_york_noaa.gsod2019.da;new_york_noaa.gsod2019.mo;new_york_noaa.gsod2019.stn;new_york_noaa.gsod2019.wban;new_york_noaa.gsod2019.wdsp;new_york_noaa.gsod2019.year;new_york_noaa.gsod2020.da;new_york_noaa.gsod2020.date;new_york_noaa.gsod2020.mo;new_york_noaa.gsod2020.stn;new_york_noaa.gsod2020.wban;new_york_noaa.gsod2020.wdsp;new_york_noaa.gsod2020.year,"{""candidates_total"": 90, ""chosen_ids"": ""local221,local302,local030,local037""}",2025-10-30T21:55:04,used_precomputed:new_york_noaa,,,,,,
bq293,"I want to analyze New York City yellow taxi trip data specifically for January 1, 2015, using the bigquery-public-data.new_york.tlc_yellow_trips_2015 dataset. I need to join this with the geo_us_boundaries.zip_codes table to map each trip to its respective NYC zip code based on the pickup coordinates. The analysis should create a complete hour-by-hour breakdown for all zip codes by cross-joining distinct zip codes with distinct hours, including hours with zero trips. For each zip code and hour combination, calculate the total number of trips and the following time-based metrics: count of trips from 1 hour ago, 1 day (24 hours) ago, 7 days (168 hours) ago, and 14 days (336 hours) ago. Additionally, compute the 14-day and 21-day moving averages and standard deviations of trip counts, excluding the current hour. Only include trips with valid latitude and longitude coordinates. The final results should be sorted by the highest trip counts, showing only the top 5 groups with the most trips.",azure/o3,"local194,local199,local023,local068",,,NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015;NEW_YORK_GEO.PUBLIC.ZIP_CODES,NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015.dropoff_latitude;NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015.dropoff_longitude;NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015.fare_amount;NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015.passenger_count;NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015.pickup_datetime;NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015.pickup_latitude;NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015.pickup_longitude;NEW_YORK_GEO.PUBLIC.TLC_YELLOW_TRIPS_2015.trip_distance;NEW_YORK_GEO.PUBLIC.ZIP_CODES.city;NEW_YORK_GEO.PUBLIC.ZIP_CODES.county;NEW_YORK_GEO.PUBLIC.ZIP_CODES.internal_point_lat;NEW_YORK_GEO.PUBLIC.ZIP_CODES.internal_point_lon;NEW_YORK_GEO.PUBLIC.ZIP_CODES.zip_code;NEW_YORK_GEO.PUBLIC.ZIP_CODES.zip_code_geom,"{""candidates_total"": 90, ""chosen_ids"": ""local194,local199,local023,local068""}",2025-10-30T21:55:24,used_precomputed:new_york_geo,,,,,,
